competency_id,competency_code,competency_name,competency_type,avg_growth_Berlin,avg_growth_Brandenburg,avg_growth_Dahme-Spreewald,avg_growth_Deutschland,avg_growth_Oder-Spree,avg_growth_Teltow-Fläming,demand_score_Berlin,demand_score_Brandenburg,demand_score_Dahme-Spreewald,demand_score_Deutschland,demand_score_Oder-Spree,demand_score_Teltow-Fläming,total_jobs_Berlin,total_jobs_Brandenburg,total_jobs_Dahme-Spreewald,total_jobs_Deutschland,total_jobs_Oder-Spree,total_jobs_Teltow-Fläming,demand_score_TH_Wildau
61762,K 011108-011,Rohrbiegen,E,-0.15723059743160242,0.28279458165389726,-0.2645502645502645,0.20793844200107447,-0.0660377358490566,0.890909090909091,0.1,0.2,0.2,0.2,0.2,0.2,1077.0,908.0,59.0,37047.0,51.0,102.0,0.2
66188,K 131500-003,Elektromedizinische Geräte,E,-0.12203983825758015,0.49359975762395736,0.010901699926090157,-0.04772308149441025,-0.5304232804232805,0.5386178861788617,0.2,0.2,0.3,0.2,0.1,0.2,1694.0,1044.0,75.0,32897.0,17.0,76.0,0.2
66190,K 131500-005,Hygieneartikel,E,-0.2509457755359395,0.0709046454767726,-0.2647058823529412,-0.0235257700046432,-0.2105263157894736,0.3666666666666667,0.1,0.2,0.2,0.2,0.1,0.2,1188.0,876.0,50.0,37854.0,30.0,82.0,0.2
61912,K 0203-004,Betonstraßenbau,E,-0.05669854148555973,0.48449961024165017,1.3888888888888886,0.3624912638416014,-0.2083333333333333,0.2333333333333333,0.1,0.2,0.3,0.1,0.2,0.2,551.0,891.0,95.0,19774.0,38.0,91.0,0.2
61914,K 0203-006,Fahrbahnmarkieren,E,0.027810707456979,0.18480263157894739,0.004934210526315791,0.14960546037474753,1.0138888888888888,0.9255050505050505,0.1,0.2,0.2,0.2,0.3,0.2,1063.0,954.0,57.0,33346.0,61.0,79.0,0.2
61111,K 010601-024,Versilbern,E,0.157108732729731,0.9269687162891046,-0.21818181818181817,0.28706944587329997,-0.16369047619047616,-0.0043859649122807015,0.1,0.3,0.2,0.2,0.2,0.2,1444.0,1126.0,67.0,40641.0,44.0,100.0,0.2
61905,K 0202-011,Topografische Vermessung,E,0.03136829069225562,0.15292918023540533,0.6215384615384616,0.09917355749834256,-0.06666666666666665,0.9506493506493505,0.0,0.1,0.2,0.1,0.1,0.2,500.0,622.0,48.0,12474.0,19.0,65.0,0.2
61907,K 0202-013,Vermessungstechnische Berechnungen,E,-0.2016470100181,0.07194138876556082,1.0884615384615384,0.11201432107399546,-0.5625,0.674512987012987,0.1,0.2,0.3,0.1,0.1,0.2,770.0,898.0,75.0,17881.0,18.0,88.0,0.2
61862,K 0201-008,Erdbohrungen,E,-0.05813556090675794,0.5790654881020435,0.7208333333333333,0.2579868504482887,1.53125,-0.12698412698412698,0.0,0.2,0.3,0.1,0.2,0.1,493.0,787.0,88.0,17293.0,36.0,55.0,0.2
61866,K 0201-012,Grundbau,E,-0.10674296609300478,0.16461009232906648,0.8319444444444445,0.18100148219691112,-0.22916666666666666,1.2771428571428571,0.1,0.2,0.3,0.1,0.2,0.2,550.0,793.0,87.0,17571.0,33.0,71.0,0.2
61876,K 0201-022,"Pfähle, Ankersysteme (Gebäudesicherung)",E,-0.08945119844186844,0.37080065946200563,0.27499999999999997,0.22997825941933936,1.0625,-0.10714285714285715,0.0,0.2,0.3,0.1,0.1,0.1,448.0,664.0,75.0,14655.0,30.0,50.0,0.2
61880,K 0201-026,Rohrvortrieb,E,-0.22157195363302223,0.2776528094703068,0.004999999999999982,0.19634994497544703,1.0625,-0.5535714285714286,0.1,0.2,0.3,0.1,0.1,0.1,542.0,796.0,81.0,19163.0,30.0,50.0,0.2
64567,K 090200-094,Unfallchirurgie (ärztlich),E,0.22410762468399356,-0.019571797711332568,-0.35714285714285704,0.06042652498896289,-0.39999999999999997,8.821505376344087,0.1,0.3,0.1,0.2,0.2,0.4,1449.0,1171.0,39.0,32595.0,44.0,175.0,0.2
64525,K 090200-052,Neonatologie,E,0.027584469973796866,-0.030556663432123935,-0.3849206349206349,-0.11972698405202353,-0.6201388888888889,6.872222222222223,0.1,0.2,0.1,0.1,0.1,0.3,858.0,850.0,33.0,20212.0,30.0,108.0,0.2
64557,K 090200-084,Sportmedizin (ärztlich),E,0.006085360067661003,-0.0729080149501661,-0.23489010989010983,-0.017878999157908804,-0.38620689655172413,7.475,0.1,0.2,0.1,0.1,0.2,0.2,778.0,754.0,29.0,20971.0,40.0,82.0,0.2
64559,K 090200-086,Strahlentherapie (ärztlich),E,0.0234741784037559,0.3160377358490566,0.0,-0.0055359065046901,-0.6190476190476191,35.0,0.0,0.1,0.1,0.1,0.2,0.2,436.0,558.0,16.0,12934.0,32.0,72.0,0.2
67751,K 030302-009,Elektronischer Rechtsverkehr,E,-0.045090737887348006,0.4655885214007782,0.543859649122807,0.023877030781557458,0.02777777777777783,0.4270833333333333,0.7,0.3,0.4,0.6,0.1,0.2,7889.0,1266.0,108.0,105452.0,27.0,75.0,0.2
73575,K 070102-042,Produktdatenmanagement-Software,E,-0.1976470588235294,-0.0287253141831238,-0.1111111111111111,-0.1641284651270386,0.1071428571428571,-0.0823529411764705,0.1,0.1,0.1,0.1,0.3,0.2,1023.0,541.0,24.0,21680.0,62.0,78.0,0.2
69732,K 090301-066,Walking,E,0.0600414078674948,0.5925925925925926,0.6785714285714286,0.3558001869352996,0.8333333333333333,1.8888888888888888,0.0,0.1,0.2,0.1,0.2,0.1,512.0,473.0,47.0,13055.0,33.0,26.0,0.2
69741,K 090209-063,Beckenbodengymnastik,E,0.2409221902017291,0.0770770770770771,-0.5263157894736842,0.2807678110003691,-0.4210526315789473,0.8125,0.2,0.3,0.2,0.2,0.3,0.1,2153.0,1076.0,45.0,34696.0,66.0,58.0,0.2
61991,K 0207-006,Bitumenverarbeiten,E,0.1672151234923193,0.6061787600778427,0.32527629233511585,0.25818479981042664,-0.27610930735930733,0.4211904761904762,0.1,0.2,0.3,0.1,0.2,0.2,942.0,886.0,90.0,25971.0,46.0,93.0,0.2
64491,K 090200-018,Diagnostische Radiologie (ärztlich),E,0.0234741784037559,0.3160377358490566,0.0,-0.0055359065046901,-0.6190476190476191,35.0,0.0,0.1,0.1,0.1,0.2,0.2,436.0,558.0,16.0,12934.0,32.0,72.0,0.2
69794,K 090002-018,"Beatmungspflege (invasiv, nicht-invasiv)",E,0.07220600407852303,0.421458578287282,-0.1282051282051282,0.038569160863060774,-0.23717948717948717,0.037037037037037035,0.1,0.2,0.2,0.1,0.2,0.1,1349.0,770.0,46.0,25522.0,32.0,40.0,0.2
138231,K 0610-038,Fernkälteversorgung,E,0.24217305193182384,0.4413941323302452,0.9792757682783259,0.26283700502462287,-0.1530612244897959,0.3697335344394168,0.1,0.2,0.2,0.2,0.2,0.2,1448.0,729.0,70.0,30359.0,40.0,70.0,0.2
62528,K 030304-006,Due-Diligence-Prüfung,E,-0.19810395882894127,0.4272155697608115,1.7410714285714286,-0.0643911326316802,0.1845238095238095,4.5,0.7,0.2,0.2,0.4,0.3,0.2,7782.0,1008.0,64.0,72926.0,61.0,97.0,0.2
138227,K 0610-034,Energieeffizienzkonzepte entwickeln,E,-0.18218258624170475,0.07681815988675579,-0.13480725623582765,-0.001879986000226845,0.30138888888888893,-0.2066378066378066,0.2,0.2,0.2,0.2,0.2,0.1,2650.0,978.0,57.0,39508.0,43.0,54.0,0.2
138219,K 0610-026,Bioraffinerien,E,-0.09465290101461037,0.5004798632971171,0.9175824175824177,0.11331103700057053,1.0733333333333335,2.241025641025641,0.1,0.2,0.1,0.1,0.2,0.2,560.0,756.0,38.0,25245.0,53.0,79.0,0.2
64031,K 0801-011,Religionswissenschaften,E,-0.3201139834696,-0.1709488128554663,0.7545454545454546,-0.0038388869150032525,-0.18888888888888886,2.4517543859649122,0.1,0.1,0.3,0.1,0.1,0.2,1271.0,626.0,79.0,22162.0,23.0,67.0,0.2
62514,K 030303-112,Wirtschaftsförderungsrecht,E,-0.1587612166406848,0.27148370984220677,-0.22817460317460314,-0.3079925290040699,-0.638888888888889,1.0,0.7,0.2,0.2,0.4,0.2,0.2,7114.0,919.0,63.0,66321.0,52.0,78.0,0.2
62524,K 030304-002,Buchprüfung,E,-0.16205372498295406,0.08238101568097829,0.933531746031746,0.034881527052905745,0.8658008658008658,0.9805555555555555,0.2,0.2,0.2,0.2,0.3,0.2,2670.0,787.0,65.0,36923.0,63.0,71.0,0.2
138277,K 0811-034,Gewässerökologie,E,-0.3190076740154444,2.8846375774076103,0.2494047619047619,0.6066325731956788,0.26934523809523814,-0.11507352941176467,0.1,0.2,0.2,0.2,0.2,0.2,1240.0,998.0,50.0,30031.0,45.0,67.0,0.2
64550,K 090200-077,Radiologie (ärztlich),E,0.3690158884784854,0.32312368972746336,-0.19047619047619047,0.27488884580429107,-0.30952380952380953,11.70967741935484,0.1,0.2,0.1,0.1,0.2,0.2,1288.0,677.0,18.0,21985.0,40.0,102.0,0.2
61898,K 0202-004,Ingenieurvermessung,E,-0.19943431234462075,0.06471332120456834,0.7048717948717949,0.06330921139435995,-0.24666666666666667,0.6324675324675325,0.2,0.2,0.2,0.1,0.1,0.2,1660.0,790.0,62.0,24764.0,30.0,70.0,0.2
61899,K 0202-005,"Kataster-, Liegenschaftsvermessung",E,-0.19444384785780544,0.035662927487825215,0.9207264957264957,0.08809403292689483,-0.2611111111111111,0.4556277056277056,0.2,0.2,0.2,0.1,0.2,0.2,1709.0,855.0,68.0,25833.0,32.0,74.0,0.2
61902,K 0202-008,Photogrammetrie,E,-0.17391546699619367,0.015700824833606197,0.9008547008547008,0.011975769377830755,-0.6,0.46634199134199134,0.1,0.2,0.3,0.1,0.1,0.2,838.0,939.0,77.0,19335.0,19.0,94.0,0.2
64513,K 090200-040,Kinder- und Jugendpsychiatrie (ärztlich),E,0.2911646586345382,-0.0489913544668587,-0.2,-0.0880886868445188,-0.1111111111111111,4.571428571428571,0.1,0.2,0.2,0.1,0.2,0.3,643.0,990.0,52.0,22868.0,48.0,117.0,0.2
64514,K 090200-041,Kinder- und Jugendchirurgie (ärztlich),E,0.0609845480979502,-0.1161474951481859,-0.41071428571428564,-0.11339157430866376,-0.596875,10.475,0.1,0.2,0.1,0.1,0.1,0.3,662.0,777.0,29.0,17368.0,29.0,106.0,0.2
64539,K 090200-066,Orthopädie (ärztlich),E,0.006085360067661003,-0.0729080149501661,-0.23489010989010983,-0.017878999157908804,-0.38620689655172413,7.475,0.1,0.2,0.1,0.1,0.2,0.2,778.0,754.0,29.0,20971.0,40.0,82.0,0.2
61903,K 0202-009,Satellitengeodäsie,E,-0.2386052622116311,-0.005409359192583911,0.9296703296703297,0.08704628472494906,-0.42857142857142855,0.48515769944341375,0.1,0.2,0.2,0.1,0.1,0.2,631.0,727.0,59.0,14643.0,19.0,70.0,0.2
74128,K 0811-023,Energie- und Rohstoffpflanzen anbauen und züchten,E,-0.6218527640941434,-0.19536805988771055,-0.3,-0.04879567544662995,-0.09999999999999998,0.7,0.0,0.2,0.1,0.0,0.3,0.2,103.0,793.0,15.0,8257.0,65.0,80.0,0.2
74090,K 011000-063,Biokraftstoffe,E,-0.1322040044371668,0.40907372653882373,0.9175824175824177,0.06710881226954564,0.8944444444444445,1.9508547008547008,0.1,0.2,0.1,0.1,0.3,0.2,609.0,776.0,38.0,25982.0,56.0,82.0,0.2
64479,K 090200-006,Andrologie,E,-0.162907268170426,0.0069444444444444,-0.1875,-0.1000216497077289,-0.2272727272727272,19.666666666666668,0.1,0.2,0.2,0.1,0.2,0.3,668.0,870.0,52.0,16628.0,34.0,124.0,0.2
61054,K 010505-012,Lebensmitteluntersuchung,E,0.05908194033487241,0.38650059718032326,0.00606060606060608,-0.004415386031446755,1.2303030303030302,-0.3048069270173977,0.1,0.2,0.2,0.1,0.2,0.2,1043.0,657.0,52.0,25805.0,32.0,81.0,0.2
61941,K 0204-012,Ummantelungen herstellen,E,0.0068301094616884,0.11776310495060496,-0.18720238095238095,0.1502422694061126,-0.29100529100529093,0.009191176470588244,0.1,0.2,0.2,0.1,0.2,0.2,1276.0,640.0,53.0,25090.0,50.0,72.0,0.2
64501,K 090200-028,Handchirurgie (ärztlich),E,0.0652680652680653,-0.1926910299003322,-0.3928571428571428,-0.1169108234959465,-0.6,13.2,0.1,0.2,0.1,0.1,0.2,0.3,914.0,972.0,34.0,24836.0,32.0,142.0,0.2
64511,K 090200-038,Invasiv-interventionelle Radiologie,E,-0.005210488130999666,0.2914209905660377,0.05555555555555557,0.014174514019949035,-0.5285714285714286,24.222222222222218,0.1,0.2,0.1,0.1,0.2,0.2,1170.0,876.0,37.0,24729.0,47.0,94.0,0.2
76855,K 010204-033,ATEX-Produktrichtlinie Explosionsschutz,E,-0.1241900647948164,0.1,0.4210526315789474,-0.1800339847068819,0.2,0.0540540540540541,0.1,0.1,0.1,0.1,0.2,0.2,811.0,484.0,27.0,19302.0,36.0,78.0,0.2
61039,K 010504-005,Milchverarbeitung,E,0.004331769845919498,-0.23027712789033083,-0.08666666666666664,0.19168190610142513,1.0591397849462365,-0.3752688172043011,0.1,0.2,0.2,0.2,0.3,0.2,1408.0,969.0,64.0,37141.0,66.0,86.0,0.2
61040,K 010504-006,Pasteurisieren,E,-0.11681408292703972,-0.3284655914281301,-0.20833333333333331,0.2289574529235745,1.2258064516129032,-0.29185867895545314,0.1,0.2,0.2,0.2,0.3,0.2,1123.0,900.0,57.0,33191.0,67.0,75.0,0.2
77962,K 070106-024,Architektensoftware,E,0.0026004990707214335,0.029538341158059468,-0.5646630236794171,0.06409241996523966,-0.08,-0.39926739926739924,0.2,0.3,0.1,0.2,0.1,0.4,2335.0,1124.0,43.0,38539.0,23.0,164.0,0.2
73660,K 0501-030,Desserts/Nachspeisen zubereiten,E,0.097452934662237,0.3620689655172414,0.5,0.5089438053827949,0.9032258064516128,1.129032258064516,0.1,0.2,0.2,0.2,0.3,0.2,991.0,790.0,48.0,27416.0,59.0,66.0,0.2
73808,K 1401-044,Sachkundenachweis nach § 11 Tierschutzgesetz,E,-0.16290075427959938,0.43218965873428106,0.7575757575757577,-0.1001172985542938,0.5888888888888889,-0.17049180327868851,0.1,0.2,0.2,0.1,0.2,0.2,1154.0,893.0,60.0,25726.0,52.0,96.0,0.2
61001,K 010501-019,Wursteinfüllen,E,0.5714285714285714,0.4988009592326139,-0.2222222222222222,0.4384846211552888,1.0,1.25,0.0,0.1,0.1,0.1,0.2,0.2,242.0,625.0,42.0,19175.0,50.0,72.0,0.2
61002,K 010501-020,Zerlegen (Fleischerei),E,0.29603174603174603,0.05205600123214421,0.3055555555555556,0.16362863972454042,1.4000000000000001,-0.02956989247311829,0.0,0.2,0.2,0.1,0.3,0.2,369.0,737.0,57.0,22938.0,56.0,78.0,0.2
138185,K 0401-038,Mobilitätsmanagement,E,-0.3181096330735955,0.06116945394642258,-0.09863945578231291,-0.10452316149488275,0.009259259259259264,-0.18526785714285715,0.2,0.2,0.2,0.1,0.2,0.2,1747.0,992.0,45.0,24868.0,35.0,75.0,0.2
138186,K 0503-025,Agrotourismus,E,-0.21501598315972956,-0.0011991573488899585,-0.24166666666666664,-0.08421879242629347,-0.023809523809523805,-0.013888888888888888,0.1,0.2,0.2,0.2,0.2,0.1,1475.0,868.0,58.0,39363.0,42.0,43.0,0.2
138187,K 0503-026,Ökotourismus,E,-0.08027196744061478,0.2920142602495544,-0.2685185185185185,0.05091081732196795,-0.027777777777777773,0.109375,0.1,0.2,0.2,0.2,0.2,0.1,1468.0,862.0,54.0,39071.0,40.0,43.0,0.2
64028,K 0801-008,Musikwissenschaften,E,-0.2997279396930492,-0.09155170442548748,0.5835066916302615,-0.052771116230225894,0.15826330532212882,-0.28703703703703703,0.3,0.2,0.2,0.2,0.3,0.1,2944.0,787.0,58.0,31165.0,64.0,50.0,0.2
64021,K 0801-001,Ethik,E,-0.13581644162657797,-0.33464281514844085,-0.15714418431809735,0.07832561421610344,0.13959770114942527,0.7963564213564215,0.5,0.2,0.2,0.3,0.3,0.2,4848.0,998.0,60.0,54925.0,64.0,84.0,0.2
64026,K 0801-006,Kulturwissenschaften,E,-0.3528790082695988,-0.07426371264086029,0.1880952380952381,0.06169283215010677,0.462962962962963,-0.39439571150097463,0.2,0.1,0.1,0.1,0.2,0.2,1757.0,542.0,36.0,22607.0,43.0,66.0,0.2
138178,K 030303-137,Bodenschutzrecht,E,-0.3172826730900979,0.18331494499938858,0.1564625850340136,0.17559200698014024,0.207977207977208,-0.028571428571428543,0.1,0.3,0.2,0.2,0.2,0.2,1264.0,1077.0,62.0,32471.0,44.0,65.0,0.2
60382,K 010100-005,Bekleidungsfertigung,E,-0.0855862087222119,1.0647645124963672,0.12894736842105264,0.24764309898921277,0.359375,0.9800904977375566,0.1,0.1,0.1,0.1,0.2,0.2,923.0,590.0,32.0,23003.0,46.0,69.0,0.2
61981,K 0206-015,Tapezieren,E,-0.0034443058854077557,2.9797525062656645,0.6341635338345865,0.3510353316978917,-0.24444444444444446,1.5129870129870129,0.1,0.2,0.2,0.2,0.2,0.2,1591.0,906.0,55.0,36742.0,39.0,71.0,0.2
62002,K 0207-017,Gipsplatten verlegen,E,0.22262348948425842,0.83358119887427,0.14270833333333335,0.46625562297753637,-0.21594202898550727,1.4966666666666666,0.1,0.2,0.1,0.2,0.2,0.3,1221.0,797.0,38.0,31242.0,47.0,113.0,0.2
62014,K 0208-002,Baukontrolle,E,0.022536240177058298,0.10165372577344407,-0.6757741347905282,0.06679280941824604,-0.08,-0.28815628815628813,0.2,0.3,0.1,0.2,0.1,0.4,2310.0,1124.0,41.0,37420.0,23.0,165.0,0.2
61969,K 0206-003,Fliesenlegen,E,0.12562061306687972,0.1905621537226751,0.36224489795918363,0.2833671997603838,-0.2869435817805383,1.3366946778711484,0.2,0.2,0.2,0.2,0.3,0.2,1893.0,878.0,47.0,30621.0,55.0,97.0,0.2
93293,K 0811-024,Klimaschutzmanagement,E,-0.23338765726358854,0.2769052148417722,0.21666666666666665,0.0783008617749904,1.4033333333333333,-0.05818181818181813,0.2,0.2,0.2,0.2,0.3,0.2,1912.0,831.0,51.0,33150.0,54.0,66.0,0.2
93294,K 090209-067,Handtherapie,E,0.2409221902017291,0.0770770770770771,-0.5263157894736842,0.2807678110003691,-0.4210526315789473,0.8125,0.2,0.3,0.2,0.2,0.3,0.1,2153.0,1076.0,45.0,34696.0,66.0,58.0,0.2
93296,K 010203-014,CE-Konformitätsbewertungsverfahren,E,-0.4006433808603582,0.8771505376344085,-0.10964912280701754,-0.05194789287199335,-0.6,-0.47297297297297297,0.1,0.1,0.1,0.1,0.2,0.2,867.0,524.0,30.0,20633.0,36.0,78.0,0.2
93390,K 030300-050,Corporate Social Responsibility Management,E,-0.23828339245013028,0.07105505023294141,0.35185185185185186,0.035738668340740666,0.8166666666666668,-0.08282828282828279,0.2,0.1,0.2,0.2,0.2,0.1,2566.0,611.0,45.0,32512.0,41.0,34.0,0.2
60997,K 010501-015,Schlachten,E,0.29603174603174603,0.05205600123214421,0.3055555555555556,0.16362863972454042,1.4000000000000001,-0.02956989247311829,0.0,0.2,0.2,0.1,0.3,0.2,369.0,737.0,57.0,22938.0,56.0,78.0,0.2
62075,K 0210-026,Mauertrockenlegen,E,-0.03429976694511819,0.4317457267238414,0.4883040935672514,0.37042124986734426,-0.7638888888888888,1.1323232323232324,0.1,0.2,0.2,0.2,0.2,0.2,1237.0,826.0,49.0,31039.0,34.0,81.0,0.2
89953,K 1406-009,Sachkundenachweis Arzneimittelherstellung (§ 15 AMG),E,-0.13519832257698433,0.3762629117631945,1.04,0.04728520721024748,-0.41142857142857137,1.28,0.1,0.2,0.2,0.1,0.1,0.2,1494.0,761.0,48.0,24713.0,31.0,87.0,0.2
90175,K 030001-016,Immobilienfinanzierung,E,-0.1067961832480888,-0.07314281494609359,0.37363636363636366,-0.00861942408059525,-0.030219780219780196,1.0484848484848484,0.2,0.2,0.2,0.3,0.2,0.2,2262.0,1024.0,65.0,55276.0,37.0,78.0,0.2
62086,K 0210-037,Sichtmauerwerk herstellen,E,0.22022860180754922,0.4524416842260915,2.444444444444444,0.42468376312087447,0.35042735042735046,1.5921568627450984,0.1,0.2,0.2,0.1,0.3,0.2,877.0,782.0,61.0,21412.0,67.0,101.0,0.2
62087,K 0210-038,Spannbetonbau,E,0.0561636535513071,0.11855349267321097,-0.12021857923497263,0.1104791165422057,-0.04,1.6007326007326006,0.2,0.3,0.2,0.2,0.1,0.4,2265.0,1132.0,46.0,37014.0,25.0,176.0,0.2
64413,K 090100-030,Nachhilfe,E,0.0491071428571429,0.390057361376673,0.7391304347826086,0.2780447514641838,0.3846153846153846,1.0,0.0,0.2,0.3,0.1,0.3,0.1,470.0,727.0,80.0,17021.0,72.0,54.0,0.2
61037,K 010504-003,Milchhygiene,E,-0.12963854976353908,0.1824739060221266,-0.36666666666666664,0.14997701906144653,0.6473118279569893,-0.6095430107526882,0.1,0.2,0.2,0.2,0.3,0.2,1444.0,993.0,65.0,37871.0,66.0,86.0,0.2
64419,K 090100-036,Seminarleitung (Lehrerausbildung),E,-0.17692307692307688,-0.009367681498829,-0.28125,0.0723069686177004,0.0,0.2222222222222222,0.3,0.3,0.2,0.3,0.2,0.2,3531.0,1269.0,69.0,47871.0,39.0,66.0,0.2
64429,K 090101-004,Medienpädagogik,E,-0.10356824880063435,-0.1993112977569651,-0.23847117794486214,-0.0851462912030981,-0.256702681072429,-0.3306878306878307,0.4,0.2,0.2,0.3,0.3,0.2,4308.0,952.0,58.0,45577.0,63.0,72.0,0.2
60964,K 010404-012,Verpackungsmittelherstellung,E,-0.10900216292492222,0.001360665176454709,-0.15368357487922704,-0.15432084978029675,-0.3920454545454546,0.44179894179894175,0.1,0.2,0.2,0.2,0.1,0.3,1041.0,783.0,51.0,33000.0,31.0,119.0,0.2
60976,K 010500-010,Schiffsbäckerei,E,0.33205980066445184,0.06616961789375585,0.25,0.375104866111044,2.4516129032258065,0.14516129032258057,0.1,0.2,0.2,0.2,0.3,0.2,1085.0,847.0,55.0,30436.0,64.0,71.0,0.2
60990,K 010501-008,"Fleischverarbeitung, Fleischtechnik",E,0.29603174603174603,0.03904200092410816,0.3055555555555556,0.0562077183255154,1.4000000000000001,-0.02956989247311829,0.0,0.2,0.2,0.1,0.3,0.2,369.0,738.0,57.0,23178.0,56.0,78.0,0.2
60991,K 010501-009,"Geflügelschlachtung, -zerlegung, -verarbeitung",E,0.08035714285714285,0.6994156098271288,0.40740740740740744,0.1653881780264573,0.09999999999999998,0.375,0.0,0.2,0.2,0.1,0.2,0.2,277.0,691.0,50.0,20070.0,51.0,73.0,0.2
60996,K 010501-014,Schiffsmetzgerei,E,0.5714285714285714,0.4988009592326139,-0.2222222222222222,0.4384846211552888,1.0,1.25,0.0,0.1,0.1,0.1,0.2,0.2,242.0,625.0,42.0,19175.0,50.0,72.0,0.2
62104,K 030000-010,"Börsenhandel, -geschäft",E,-0.2264294190160179,0.42433238268084,1.7944444444444445,-0.034614227774839454,0.479978354978355,3.194055944055944,0.5,0.2,0.2,0.3,0.2,0.2,4885.0,787.0,46.0,52028.0,44.0,75.0,0.2
62105,K 030000-011,Depotgeschäft,E,-0.0898802776522688,1.0380952380952382,0.3333333333333333,0.4737850177080927,3.777777777777778,2.7371794871794872,0.4,0.2,0.1,0.3,0.2,0.2,4306.0,905.0,40.0,57717.0,46.0,67.0,0.2
60982,K 010501-000,Ausbeinen,E,0.5714285714285714,0.4988009592326139,-0.2222222222222222,0.4384846211552888,1.0,1.25,0.0,0.1,0.1,0.1,0.2,0.2,242.0,625.0,42.0,19175.0,50.0,72.0,0.2
64051,K 0802-011,Volkswirtschaftslehre,E,-0.16631698633963315,0.4011224151608218,-0.15968951683237395,0.07647801586890192,0.15729166666666666,-0.11339285714285714,0.3,0.3,0.3,0.3,0.2,0.1,3108.0,1214.0,90.0,48985.0,39.0,63.0,0.2
64056,K 0803-002,Literaturwissenschaften,E,-0.21361488712491467,0.24450268602882322,1.0206349206349206,0.16248448430443757,0.4166666666666667,-0.48418267891952105,0.2,0.2,0.2,0.2,0.3,0.2,1898.0,946.0,53.0,29672.0,57.0,83.0,0.2
138128,K 010201-030,Wärmepumpenanlagen entwickeln und konstruieren,E,-0.035447562146591255,0.48777996368038745,1.0604395604395604,0.15253730518300823,-0.22499999999999998,2.2371794871794872,0.1,0.2,0.2,0.2,0.3,0.2,998.0,989.0,66.0,35679.0,65.0,97.0,0.2
64119,K 0805-030,"Sozialpolitik, Sozialplanung",E,-0.0989547185452467,-0.30607732258381437,-0.2096190476190476,-0.008999203254088955,-0.41798941798941797,0.2680045702491523,0.3,0.2,0.2,0.2,0.2,0.2,2823.0,1034.0,52.0,42723.0,39.0,103.0,0.2
62467,K 030303-065,Raumordnungsrecht,E,-0.04132142027711614,0.3657776687587388,0.21172839506172844,0.07009432013465312,2.9683673469387757,0.10935064935064935,0.3,0.3,0.2,0.3,0.3,0.2,3284.0,1142.0,72.0,46604.0,59.0,81.0,0.2
62468,K 030303-066,Recht der allgemeinen Geschäftsbedingungen,E,-0.20538215330451354,-0.06775488354950242,0.5041666666666667,-0.0945165853984084,-0.12916666666666665,0.48903743315508025,0.7,0.3,0.3,0.4,0.2,0.2,6968.0,1199.0,85.0,78077.0,35.0,91.0,0.2
62476,K 030303-074,Reiserecht,E,-0.15568705421534418,-0.06832386363636364,-0.29166666666666663,-0.008591246596122376,0.10416666666666667,-0.284375,0.1,0.2,0.2,0.2,0.2,0.1,1533.0,909.0,61.0,41284.0,48.0,41.0,0.2
138119,K 0002-019,Nachhaltige Forstwirtschaft,E,-0.45010440093839615,0.33065914967209464,-0.24273504273504273,0.023798184198046624,0.19576719576719578,0.12037037037037036,0.1,0.2,0.1,0.2,0.3,0.1,1370.0,901.0,41.0,30669.0,70.0,51.0,0.2
64118,K 0805-029,"Sozialmedizin, Medizinsoziologie",E,-0.06894817005380882,0.0453422619047619,-0.17596153846153845,0.00797698049420107,-0.2618021346469622,0.9666666666666667,0.2,0.2,0.2,0.2,0.3,0.1,1691.0,967.0,47.0,29081.0,71.0,41.0,0.2
138198,K 0609-029,Abfallbehandlungsanlagen montieren und warten,E,0.23975008691015007,-0.19731315568390834,1.6989898989898988,-0.08469400176918068,-0.6857298474945533,1.5508607198748043,0.1,0.2,0.2,0.1,0.1,0.2,1024.0,774.0,60.0,24431.0,27.0,80.0,0.2
138126,K 0004-031,Präzisionslandwirtschaft,E,-0.48016108820438186,-0.12220064021374065,-0.21333333333333332,-0.06189374227975334,0.08333333333333336,0.35714285714285715,0.0,0.2,0.1,0.1,0.3,0.2,171.0,882.0,23.0,9995.0,67.0,82.0,0.2
138206,K 0609-037,Abwasserbehandlungsverfahren,E,0.29173910485723414,0.05794452593710266,1.5888888888888888,0.03675737765290769,0.1466509680795395,0.014379084967320285,0.1,0.2,0.2,0.1,0.2,0.1,834.0,910.0,56.0,23899.0,36.0,61.0,0.2
138139,K 011000-065,Power-to-Chemicals-Verfahren,E,-0.03826435972790937,0.3117899127915953,0.6675824175824177,0.07651323377902067,0.31428571428571433,2.441025641025641,0.1,0.2,0.1,0.1,0.2,0.2,574.0,732.0,37.0,25710.0,48.0,69.0,0.2
62040,K 0209-021,Garten- und Landschaftsarchitektur,E,0.09385987919470545,1.4476363135671013,0.5479166666666667,0.48809482622567923,3.41025641025641,1.4971804511278195,0.1,0.2,0.2,0.2,0.2,0.3,1552.0,911.0,70.0,42275.0,44.0,107.0,0.2
62056,K 0210-006,Betonoberflächen behandeln,E,0.2826855407554991,0.3334471874874351,0.5971291866028708,0.30339302714349214,-0.5365079365079365,1.618181818181818,0.1,0.2,0.3,0.2,0.2,0.2,1235.0,1027.0,83.0,40562.0,37.0,98.0,0.2
